CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,DESPIERTA,MTS,PATRIA-UNIDOS,TUFE,CPEM-B,LIBRE,A-UPP,VAMOS,NGP,APB-SUMATE,MNR,AVANZAR,F.S.D.
1,Cercado,2,San Javier,3126,Laguna Colorada,2,Escuela Laguna Colorada,8004117,1,,10,38,13,,,7,,4,,2,,
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003967,1,,1,109,42,,,3,,1,,0,,
1,Cercado,2,San Javier,3340,Pedro Ignacio Muiba,1,Escuela Pedro Ignacio Muiba,8003977,2,,2,85,29,,,2,,0,,0,,
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003987,1,,0,64,6,,,2,,3,,16,,
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8003997,2,,0,80,4,,,3,,3,,9,,
1,Cercado,2,San Javier,3867,La Curva,1,U.E. La Curva,8004007,3,,0,6,1,,,0,,0,,0,,
1,Cercado,2,San Javier,4172,Villa Rodeo,25567,U.E. Villa Rodeo,8004127,1,,4,23,25,,,4,,13,,2,,
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004427,1,12,3,31,,0,0,8,13,3,,14,24,56
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004437,2,13,2,32,,0,0,4,15,1,,18,21,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004447,3,7,2,21,,3,0,11,14,2,,15,25,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004457,4,9,1,34,,3,0,0,15,2,,17,26,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004467,5,10,0,37,,2,0,3,16,1,,14,17,63
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004477,6,9,3,30,,0,0,4,17,1,,15,22,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004487,7,11,0,22,,2,0,6,15,3,,18,21,56
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004497,8,8,0,25,,2,0,5,12,7,,24,22,55
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004507,9,18,3,30,,1,0,3,12,3,,16,19,56
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004517,10,10,2,37,,3,0,7,10,2,,17,28,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004527,11,18,2,31,,3,0,8,13,3,,9,23,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004537,12,8,0,27,,2,0,1,18,3,,11,21,57
2,Vaca Diez,1,Riberalta,2540,Riberalta,1,U.E. San Jose Obrero,8004547,13,1,0,1,,0,0,2,0,0,,3,2,5
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005187,1,14,2,45,,2,0,1,25,2,,13,19,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005197,2,9,3,37,,0,0,4,11,5,,14,26,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005207,3,20,5,25,,3,0,4,13,2,,26,42,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005217,4,12,3,32,,0,0,3,20,3,,18,31,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005227,5,11,3,43,,0,0,0,27,2,,12,23,66
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005237,6,12,1,35,,3,0,4,27,2,,12,39,57
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005247,7,7,1,36,,1,0,1,21,5,,19,25,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005257,8,5,1,25,,3,0,4,14,7,,13,20,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005267,9,10,4,42,,1,0,2,14,4,,18,21,72
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005277,10,19,1,38,,1,0,4,20,2,,22,19,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,3,U.E. Felix Sattory Roman,8005287,11,10,2,28,,1,0,2,17,5,,13,21,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006097,1,13,2,21,,8,0,8,16,3,,15,26,68
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006107,2,13,4,29,,0,0,5,14,6,,19,22,71
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006117,3,17,8,34,,2,0,4,17,1,,12,22,42
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006127,4,12,2,40,,1,0,5,11,6,,21,22,37
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006137,5,10,2,31,,6,0,1,11,0,,19,22,64
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006147,6,14,5,27,,5,0,3,12,2,,25,25,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006157,7,14,2,34,,11,0,4,14,3,,22,12,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006167,8,23,3,27,,6,0,8,19,4,,17,23,51
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006177,9,13,3,27,,4,0,5,14,3,,19,17,66
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006187,10,19,2,26,,3,0,1,17,3,,31,15,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006197,11,16,5,27,,1,0,3,25,3,,6,17,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,4,Politecnico Benjamin Bowles,8006207,12,11,0,11,,0,0,3,8,1,,14,12,23
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004557,1,18,1,42,,2,0,3,22,2,,10,31,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004567,2,12,4,40,,2,0,2,18,2,,13,32,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004577,3,10,1,46,,0,0,6,16,2,,21,20,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004587,4,13,2,62,,1,0,1,19,2,,15,30,38
2,Vaca Diez,1,Riberalta,2540,Riberalta,6,U.E. Juana Azurduy De Padilla,8004597,5,1,1,5,,0,0,1,7,1,,2,4,2
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004827,1,11,1,34,,2,0,0,21,4,,17,22,56
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004837,2,7,3,41,,1,0,5,12,2,,10,37,37
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004847,3,10,0,32,,3,0,6,9,2,,17,30,67
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004857,4,8,0,40,,0,0,2,23,2,,18,26,39
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004867,5,10,2,33,,0,0,0,20,2,,11,26,55
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004877,6,15,1,41,,0,0,2,15,3,,20,25,43
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004887,7,13,0,42,,1,0,3,9,0,,13,36,46
2,Vaca Diez,1,Riberalta,2540,Riberalta,8,U.E. 6 de Junio,8004897,8,1,1,8,,0,0,0,2,0,,0,3,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004607,1,14,0,41,,1,0,3,13,4,,20,23,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004617,2,21,0,43,,0,0,2,14,2,,11,26,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004627,3,15,1,51,,2,0,4,24,4,,20,19,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004637,4,10,3,57,,2,0,3,12,1,,22,32,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004647,5,20,0,66,,0,0,4,9,3,,7,28,56
2,Vaca Diez,1,Riberalta,2540,Riberalta,9,U.E. Nacional Pedro Kramer,8004657,6,7,1,31,,0,0,1,6,4,,15,13,26
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004667,1,12,1,37,,0,0,1,18,4,,21,28,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004677,2,14,1,50,,0,0,5,16,5,,26,31,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004687,3,22,1,0,,1,0,0,23,3,,15,23,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004697,4,8,2,42,,3,0,2,18,7,,14,31,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004707,5,19,4,39,,0,0,1,17,4,,22,39,58
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004717,6,23,1,45,,0,0,4,14,3,,20,29,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,10,U.E.Jhon Fitzgerald Kennedy,8004727,7,7,0,0,,1,0,0,6,2,,8,9,27
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006217,1,14,3,42,,1,0,2,13,2,,16,17,63
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006227,2,15,4,26,,1,0,7,22,1,,10,24,67
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006237,3,12,9,24,,3,0,7,12,5,,7,19,75
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006247,4,6,3,42,,3,0,12,19,1,,16,15,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006257,5,12,5,27,,1,0,5,18,1,,26,11,70
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006267,6,11,4,30,,3,0,11,12,0,,16,25,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006277,7,10,4,33,,6,0,5,15,4,,21,16,66
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006287,8,10,10,29,,1,0,8,15,4,,14,18,50
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006297,9,7,7,21,,3,0,2,15,2,,15,30,58
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006307,10,6,9,41,,1,0,10,11,2,,17,18,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006317,11,9,12,38,,1,0,2,12,3,,14,22,48
2,Vaca Diez,1,Riberalta,2540,Riberalta,11,U.E.  Británica,8006327,12,9,1,19,,3,0,6,18,3,,8,12,43
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005617,1,12,6,25,,2,0,6,25,6,,27,25,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005627,2,12,3,28,,6,0,7,27,3,,20,25,46
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005637,3,15,1,27,,1,0,5,22,4,,20,38,42
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005647,4,10,3,36,,2,0,6,10,5,,22,27,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005657,5,9,3,36,,3,0,2,18,5,,25,36,41
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005667,6,8,4,25,,3,0,7,20,4,,15,25,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005677,7,16,2,18,,3,0,2,15,1,,21,23,65
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005687,8,14,4,25,,3,0,8,13,3,,23,18,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005697,9,14,3,30,,4,0,5,19,2,,18,19,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005707,10,11,1,25,,5,0,1,21,3,,22,35,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005717,11,11,2,27,,4,0,8,23,3,,14,28,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005727,12,15,7,26,,4,0,6,12,5,,22,31,59
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005737,13,12,2,32,,3,0,5,25,4,,14,35,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005747,14,12,2,22,,3,0,4,19,3,,19,29,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005757,15,12,1,24,,2,0,3,27,4,,17,24,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,12,U.E. Petrolera,8005767,16,12,2,12,,2,0,22,20,1,,16,20,48
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005297,1,14,2,28,,3,0,6,26,3,,20,22,57
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005307,2,23,3,34,,0,0,2,28,6,,16,18,50
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005317,3,8,3,21,,3,0,6,17,6,,27,20,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005327,4,10,6,31,,2,0,6,18,2,,15,29,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005337,5,8,5,34,,3,0,1,18,1,,28,14,67
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005347,6,13,1,6,,0,0,27,27,2,,18,23,63
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005357,7,10,5,32,,2,0,1,14,1,,16,12,40
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005367,8,11,2,36,,1,0,2,29,4,,21,16,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005377,9,10,1,30,,1,0,7,16,4,,22,29,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005387,10,13,5,32,,4,0,5,19,4,,11,24,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005397,11,12,2,35,,1,0,1,26,4,,16,32,53
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005407,12,13,2,33,,1,0,4,24,0,,21,18,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005417,13,18,5,32,,2,0,2,22,7,,11,25,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,13,U.E.  Eduardo Abaroa,8005427,14,7,1,13,,3,0,3,13,5,,10,16,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004907,1,21,3,18,,1,0,9,13,4,,14,29,45
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004917,2,14,3,30,,2,0,2,10,7,,21,31,49
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004927,3,12,1,32,,0,0,4,16,5,,12,30,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004937,4,7,3,22,,0,0,5,12,3,,18,27,59
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004947,5,8,2,23,,3,0,4,16,3,,10,26,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004957,6,13,3,29,,2,0,4,11,2,,14,30,63
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004967,7,7,5,27,,3,0,6,19,3,,12,33,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004977,8,10,3,27,,4,0,8,10,5,,15,29,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004987,9,20,3,22,,2,0,9,17,3,,23,16,57
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8004997,10,9,2,0,,3,0,44,12,2,,20,28,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,14,U.E.  1ro. de Diciembre,8005007,11,5,2,21,,1,0,4,6,4,,11,17,31
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006337,1,15,4,22,,5,0,4,18,4,,20,16,50
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006347,2,18,12,22,,3,0,8,13,4,,14,19,51
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006357,3,14,12,24,,3,0,8,12,2,,12,13,63
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006367,4,11,13,15,,2,0,7,22,0,,11,13,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006377,5,20,9,20,,1,0,6,15,2,,13,13,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006387,6,11,12,14,,4,0,8,16,2,,14,15,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006397,7,21,8,20,,3,0,4,14,4,,11,21,48
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006407,8,20,5,22,,2,0,2,15,2,,6,14,32
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006417,9,11,5,17,,3,0,0,18,5,,14,17,62
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006427,10,18,12,20,,0,0,7,21,2,,9,14,63
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006437,11,20,7,11,,5,0,24,14,6,,18,14,46
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006447,12,12,8,23,,1,0,7,13,0,,15,32,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006457,13,10,4,21,,3,0,10,14,6,,11,17,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006467,14,8,6,18,,5,0,2,23,2,,13,25,59
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006477,15,12,7,15,,4,0,6,17,3,,17,8,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006487,16,15,7,19,,2,0,4,17,4,,11,15,72
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006497,17,10,1,20,,1,0,7,15,5,,14,12,63
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006507,18,10,3,59,,0,0,0,12,3,,15,24,24
2,Vaca Diez,1,Riberalta,2540,Riberalta,15,U.E. Los Tajibos,8006517,19,9,6,18,,1,0,1,13,2,,5,16,40
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004737,1,17,8,49,,3,0,4,16,2,,13,31,36
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004747,2,15,2,36,,3,0,5,18,4,,12,28,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004757,3,14,4,49,,0,0,2,20,1,,14,27,42
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004767,4,14,3,42,,1,0,6,21,2,,16,23,51
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004777,5,10,2,49,,1,0,2,24,0,,15,23,57
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004787,6,15,1,54,,0,0,2,14,5,,14,27,50
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004797,7,15,1,49,,0,0,3,19,3,,11,17,60
2,Vaca Diez,1,Riberalta,2540,Riberalta,16,U.E. Nuestra Señora Del Carmen,8004807,8,1,2,16,,1,0,1,7,1,,3,10,8
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005017,1,19,0,25,,2,0,4,15,1,,17,41,59
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005027,2,11,1,39,,0,0,7,11,3,,12,42,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005037,3,12,4,20,,0,0,4,20,4,,19,47,57
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005047,4,13,4,29,,2,0,5,24,1,,18,38,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005057,5,9,5,27,,0,0,7,15,3,,15,49,35
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005067,6,18,2,27,,0,0,3,18,7,,20,35,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005077,7,16,1,27,,2,0,6,22,1,,19,23,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005087,8,11,3,23,,1,0,5,21,1,,31,45,50
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005097,9,13,3,24,,6,0,4,15,2,,28,38,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005107,10,10,1,29,,0,0,4,19,1,,22,30,45
2,Vaca Diez,1,Riberalta,2540,Riberalta,17,Unidad Educativa Nataniel García Chavez,8005117,11,5,0,20,,1,0,3,11,2,,23,28,30
2,Vaca Diez,1,Riberalta,2540,Riberalta,18,(Cárcel) Penal Riberalta,8004817,1,2,0,4,,1,0,6,11,0,,2,0,4
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005437,1,5,0,34,,5,0,4,33,3,,20,28,44
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005447,2,8,1,22,,1,0,0,29,2,,14,23,59
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005457,3,10,4,33,,1,0,1,25,2,,13,12,69
2,Vaca Diez,1,Riberalta,2540,Riberalta,19,U.E.  San Francisco,8005467,4,5,1,28,,2,0,3,14,0,,12,18,36
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005477,1,4,2,23,,2,0,4,30,2,,11,28,61
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005487,2,4,5,34,,0,0,5,15,2,,21,23,75
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005497,3,10,5,25,,2,0,4,21,3,,10,32,57
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005507,4,12,5,26,,4,0,0,26,2,,13,24,54
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005517,5,16,3,24,,0,0,2,17,4,,19,27,66
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005527,6,9,0,39,,3,0,8,18,1,,14,30,52
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005537,7,15,5,29,,1,0,1,17,1,,16,30,67
2,Vaca Diez,1,Riberalta,2540,Riberalta,20,U.E.  Walter Alpire Duran,8005547,8,2,1,3,,1,0,0,3,1,,4,6,11
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006527,1,11,2,20,,9,0,5,24,2,,25,17,57
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006537,2,11,6,27,,2,0,6,16,3,,18,24,55
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006547,3,7,5,19,,4,0,7,21,3,,9,20,71
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006557,4,13,6,15,,6,0,5,16,2,,13,18,66
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006567,5,16,4,29,,16,0,10,11,0,,18,13,48
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006577,6,8,3,17,,4,0,8,21,3,,15,18,77
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006587,7,16,3,30,,3,0,7,26,3,,14,21,47
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006597,8,13,5,28,,3,0,8,18,3,,13,21,68
2,Vaca Diez,1,Riberalta,2540,Riberalta,21,U.E.  Ismael Carrasco Telleria,8006607,9,10,4,14,,2,0,6,19,5,,6,15,38
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005777,1,12,2,22,,0,0,2,13,3,,19,15,63
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005787,2,12,2,26,,5,0,4,18,4,,16,19,58
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005797,3,13,2,37,,0,0,2,21,3,,10,31,48
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005807,4,13,6,23,,2,0,3,17,3,,20,21,56
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005817,5,21,2,22,,1,0,4,10,2,,12,33,58
2,Vaca Diez,1,Riberalta,2540,Riberalta,22,U.E. Federico Demmer,8005827,6,11,3,37,,0,0,7,17,4,,15,40,45
